altitude,latitude,clutch.size,body.size,clutch.volume,egg.size
"3,493.00",34.3,741.3102413009177,NA,1122.018454301963,2.290867652767773
"3,493.00",34.3,588.843655355589,NA,891.2509381337459,2.290867652767773
"3,493.00",34.3,831.7637711026708,NA,1258.9254117941675,2.290867652767773
"3,493.00",34.3,1659.5869074375614,NA,2511.88643150958,2.290867652767773
"3,493.00",34.3,467.73514128719813,NA,707.945784384138,2.290867652767773
"3,493.00",34.3,616.5950018614822,NA,933.2543007969915,2.290867652767773
"3,493.00",34.3,616.5950018614822,NA,933.2543007969915,2.290867652767773
"3,493.00",34.3,691.8309709189363,NA,1047.1285480508996,2.290867652767773
"3,493.00",34.3,758.5775750291835,NA,1174.897554939529,2.290867652767773
"3,493.00",34.3,870.9635899560806,NA,1348.9628825916532,2.290867652767773
"3,493.00",34.3,524.8074602497728,NA,794.3282347242813,2.290867652767773
"3,493.00",34.3,870.9635899560806,NA,1318.2567385564075,2.290867652767773
"3,493.00",34.3,707.945784384138,NA,1071.519305237606,2.290867652767773
"3,493.00",34.3,707.945784384138,NA,1071.519305237606,2.290867652767773
"3,493.00",34.3,812.8305161640995,NA,1230.268770812381,2.290867652767773
"3,493.00",34.3,660.6934480075957,NA,1023.2929922807537,2.290867652767773
"3,493.00",34.3,676.0829753919819,NA,1023.2929922807537,2.290867652767773
"3,493.00",34.3,776.247116628692,NA,1174.897554939529,2.290867652767773
"3,493.00",34.3,575.4399373371566,NA,870.9635899560806,2.290867652767773
"3,493.00",34.3,794.3282347242813,NA,1202.2644346174131,2.290867652767773
"3,493.00",34.3,812.8305161640995,NA,1230.268770812381,2.290867652767773
"3,493.00",34.3,758.5775750291835,NA,1148.1536214968828,2.290867652767773
"3,493.00",34.3,954.992586021436,NA,1445.439770745928,2.290867652767773
"3,493.00",34.3,630.957344480193,NA,954.992586021436,2.290867652767773
"3,493.00",34.3,891.2509381337459,NA,1348.9628825916532,2.290867652767773
"3,493.00",34.3,912.0108393559096,NA,1412.537544622754,2.290867652767773
"3,493.00",34.3,575.4399373371566,NA,870.9635899560806,2.290867652767773
"3,493.00",34.3,426.57951880159254,NA,645.6542290346556,2.290867652767773
"3,493.00",34.3,562.341325190349,NA,851.1380382023768,2.290867652767773
"3,493.00",34.3,912.0108393559096,NA,1380.3842646028852,2.290867652767773
"3,493.00",34.3,660.6934480075957,NA,1000,2.290867652767773
"3,493.00",34.3,851.1380382023768,NA,1288.2495516931335,2.290867652767773
"3,493.00",34.3,1000,NA,1513.5612484362086,2.290867652767773
"3,493.00",34.3,794.3282347242813,NA,1202.2644346174131,2.290867652767773
"3,493.00",34.3,588.843655355589,NA,891.2509381337459,2.290867652767773
"3,493.00",34.3,812.8305161640995,NA,1230.268770812381,2.290867652767773
"3,493.00",34.3,616.5950018614822,NA,954.992586021436,2.290867652767773
"3,493.00",34.3,933.2543007969915,NA,1412.537544622754,2.290867652767773
"3,493.00",34.3,676.0829753919819,NA,1023.2929922807537,2.290867652767773
"3,493.00",34.3,707.945784384138,NA,1071.519305237606,2.290867652767773
"3,493.00",34.3,630.957344480193,NA,954.992586021436,2.290867652767773
"3,493.00",34.3,602.5595860743575,NA,933.2543007969915,2.290867652767773
"3,493.00",34.3,977.2372209558112,NA,1479.1083881682073,2.290867652767773
"3,493.00",34.3,741.3102413009177,NA,1148.1536214968828,2.290867652767773
"3,493.00",34.3,616.5950018614822,NA,954.992586021436,2.290867652767773
"3,493.00",34.3,1288.2495516931335,NA,1949.8445997580454,2.290867652767773
"3,493.00",34.3,794.3282347242813,NA,1202.2644346174131,2.290867652767773
"3,493.00",34.3,891.2509381337459,NA,1348.9628825916532,2.290867652767773
"3,493.00",34.3,851.1380382023768,NA,1288.2495516931335,2.290867652767773
"3,493.00",34.3,794.3282347242813,NA,1318.2567385564075,2.344228815319922
"3,493.00",34.3,660.6934480075957,NA,1548.816618912481,2.6302679918953817
"3,493.00",34.3,851.1380382023768,NA,1905.4607179632462,2.6302679918953817
"3,493.00",34.3,707.945784384138,NA,933.2543007969915,2.1877616239495525
"3,493.00",34.3,489.77881936844614,NA,645.6542290346556,2.1877616239495525
"3,493.00",34.3,512.8613839913648,NA,776.247116628692,2.290867652767773
"3,493.00",34.3,489.77881936844614,NA,741.3102413009177,2.290867652767773
"3,493.00",34.3,912.0108393559096,NA,1380.3842646028852,2.290867652767773
"3,493.00",34.3,794.3282347242813,NA,1230.268770812381,2.290867652767773
"3,493.00",34.3,724.4359600749899,NA,1096.4781961431852,2.290867652767773
"3,493.00",34.3,870.9635899560806,NA,1318.2567385564075,2.290867652767773
"3,493.00",34.3,691.8309709189363,NA,1047.1285480508996,2.290867652767773
"3,493.00",34.3,831.7637711026708,NA,1258.9254117941675,2.290867652767773
"3,493.00",34.3,660.6934480075957,NA,1000,2.290867652767773
"3,493.00",34.3,512.8613839913648,NA,776.247116628692,2.290867652767773
"3,493.00",34.3,562.341325190349,NA,851.1380382023768,2.290867652767773
"3,493.00",34.3,602.5595860743575,NA,912.0108393559096,2.290867652767773
"3,493.00",34.3,457.0881896148752,NA,707.945784384138,2.290867652767773
"3,493.00",34.3,489.77881936844614,NA,741.3102413009177,2.290867652767773
"3,493.00",34.3,741.3102413009177,NA,1148.1536214968828,2.290867652767773
"3,493.00",34.3,794.3282347242813,NA,1202.2644346174131,2.290867652767773
"3,493.00",34.3,954.992586021436,NA,1445.439770745928,2.290867652767773
"3,493.00",34.3,645.6542290346556,NA,977.2372209558112,2.290867652767773
"3,493.00",34.3,660.6934480075957,NA,1000,2.290867652767773
"3,493.00",34.3,977.2372209558112,NA,1479.1083881682073,2.290867652767773
"3,493.00",34.3,426.57951880159254,NA,645.6542290346556,2.290867652767773
"3,493.00",34.3,851.1380382023768,NA,1288.2495516931335,2.290867652767773
"3,485.00",33.56,870.9635899560806,NA,1258.9254117941675,2.2387211385683394
"3,485.00",33.56,676.0829753919819,NA,977.2372209558112,2.2387211385683394
"3,485.00",33.56,660.6934480075957,NA,933.2543007969915,2.2387211385683394
"3,485.00",33.56,812.8305161640995,NA,1148.1536214968828,2.2387211385683394
"2,597.00",34.05,537.0317963702527,NA,776.247116628692,2.2387211385683394
"2,597.00",34.05,562.341325190349,NA,575.4399373371566,2.041737944669529
"2,597.00",34.05,537.0317963702527,NA,776.247116628692,2.2387211385683394
"2,597.00",34.05,660.6934480075957,NA,676.0829753919819,2.041737944669529
"2,926.00",34.96,831.7637711026708,NA,933.2543007969915,2.0892961308540396
"2,926.00",34.96,870.9635899560806,NA,1000,2.0892961308540396
"2,926.00",34.96,812.8305161640995,NA,933.2543007969915,2.0892961308540396
